ts,de_ci_lifecycle_g_per_kwh,fr_ci_lifecycle_g_per_kwh,pl_ci_lifecycle_g_per_kwh
2024-08-05 04:00:00+00:00,405.3,17.43,768.89
2024-08-05 05:00:00+00:00,388.9,17.57,781.9
2024-08-05 06:00:00+00:00,357.29,18.17,753.48
2024-08-05 07:00:00+00:00,316.55,18.88,686.43
2024-08-05 08:00:00+00:00,258.28,19.61,629.93
2024-08-05 09:00:00+00:00,197.87,20.51,579.61
2024-08-05 10:00:00+00:00,164.61,20.86,559.58
2024-08-05 11:00:00+00:00,160.09,21.23,519.96
2024-08-05 12:00:00+00:00,170.96,21.43,488.25
2024-08-05 13:00:00+00:00,182.28,21.41,503.83
2024-08-05 14:00:00+00:00,214.21,21.06,551.87
2024-08-05 15:00:00+00:00,286.0,20.31,624.8
2024-08-05 16:00:00+00:00,386.02,19.46,719.98
2024-08-05 17:00:00+00:00,459.83,18.94,813.65
2024-08-05 18:00:00+00:00,484.41,18.37,849.19
2024-08-05 19:00:00+00:00,495.5,18.08,849.94
